0.75,0.71329,0.60676,0.44084,0.23176,-3.2784e-08,-0.23176,-0.44084,-0.60676,-0.71329,-0.75,-0.71329,-0.60676,-0.44084,-0.23176,7.242e-07,0.23176,0.44084,0.60676,0.71329,0.75,0.75,0.71329,0.60676,0.44084,0.23176,-3.2784e-08,-0.23176,-0.44084,-0.60676,-0.71329,-0.75,-0.71329,-0.60676,-0.44084,-0.23176,7.242e-07,0.23176,0.44084,0.60676,0.71329,0.75,0
0,0.23176,0.44084,0.60676,0.71329,0.75,0.71329,0.60676,0.44084,0.23176,-2.4438e-07,-0.23176,-0.44084,-0.60676,-0.71329,-0.75,-0.71329,-0.60676,-0.44084,-0.23176,1.204e-06,0,0.23176,0.44084,0.60676,0.71329,0.75,0.71329,0.60676,0.44084,0.23176,-2.4438e-07,-0.23176,-0.44084,-0.60676,-0.71329,-0.75,-0.71329,-0.60676,-0.44084,-0.23176,1.204e-06,0
-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-11.998,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-12.598,-11.998
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
