8.76729528022,7.12267550486,5.45394284401,3.90261300595,2.3465878631,0.524065679968,-0.535793348033,-1.35741227296,-1.00818012865,0.161365656436,1.01601255743,2.07711863766,4.16844337434,6.20951717558,7.78011340066,9.2369165132,10.0714951558,10.7115942818,11.0431404474,10.9470166598,10.2975910557,9.70430237441,8.76729528022
-8.04253266149,-9.38345953735,-10.197606916,-10.6339743447,-10.7889112557,-10.7571452559,-10.4338694696,-9.93510041163,-8.55424797651,-6.00283712883,-4.3917997721,-2.70355199341,-1.0503172758,-0.450431546154,-0.18747278353,-0.478287162741,-1.2625241758,-2.12596537334,-2.94828673458,-4.66823705297,-6.04670959182,-6.96719142463,-8.04253266149
-1.19757678544,-2.04943139967,-3.04060996193,-3.83016835925,-4.59074151041,-5.19530262894,-5.81629449724,-6.51407706668,-8.29399799151,-10.340304436,-11.0752788472,-11.4611680505,-11.1580868321,-10.2088685057,-9.07836316342,-7.57843011559,-6.32083905279,-4.87072966517,-3.5126404155,-1.16291760883,-0.615556545332,-0.516475921309,-1.19757678544
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
