0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-13.2404994965,-12.6833562851,-12.1262140274,-11.569070816,-11.0119285583,-10.454785347,-9.89764213562,-9.34049987793,-8.78335666656,-8.2262134552,-7.66907119751,-7.11192798615,-6.55478525162,-5.99764251709,-5.44049930573,-4.8833565712,-4.32621383667,-3.76907110214,-3.2119281292,-2.65478515625,-2.09764242172,-1.54049956799,-0.983356714249,-0.426213860512,0.130928993225,0.688071846962,1.2452147007,1.80235755444,2.35950040817,2.9166431427,3.47378611565,4.03092908859,4.58807182312,5.14521455765,5.70235729218,6.25950050354,6.81664323807,7.3737859726,7.93092918396,8.48807144165,9.04521465302,9.60235786438,10.1595001221,10.7166433334,11.2737865448,11.8309288025,12.3880720139,12.9452142715,13.5023574829,14.0595006943
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
