-10.6682144003,-10.9231872371,-10.9769871218,-10.911947935,-10.6339350236,-10.1537602302,-9.21707387645,-8.32873669825,-7.37970388802,-6.44123069979,-5.61615918761,-5.08460208552,-4.26376231591,-3.77012630201,-3.20873136998,-2.97644535251,-2.98627860147,-3.00380085064,-3.58819315174,-3.97636357415,-4.44411279153,-5.12279074627,-5.9889073318,-6.7816794627,-7.57568035622,-8.30323955056,-9.06906808577,-9.6271628163,-10.1984630578,-10.6682144003
-3.74522537296,-2.65574834225,-1.95084526881,-1.09920181389,-0.237441532351,0.669845410167,1.54215551691,1.99352626295,2.17715404527,1.94301386235,1.23337906359,0.553115565279,-0.747200544913,-1.74973304603,-3.35965377767,-4.58038285612,-5.64630644916,-6.32456763415,-7.25439720943,-7.5127964574,-7.8310200698,-8.09039638809,-8.1185270717,-8.07463591414,-7.84967877681,-7.4458468379,-6.84796746717,-6.20168421589,-5.03154319172,-3.74522537296
-4.50927298661,-4.66926501478,-4.885796856,-5.28130685433,-5.9189612167,-6.68008344007,-7.79989486917,-8.65037874909,-9.43244534788,-10.1442741808,-10.7288669727,-11.0459014687,-11.3768658563,-11.4409630883,-11.2511254522,-10.8780476377,-10.3620663021,-9.95731284751,-9.09228494307,-8.71306355815,-8.1912172853,-7.51488893503,-6.81128193586,-6.08112925136,-5.40024672527,-4.87715411741,-4.36215543931,-4.12648802824,-4.3411955521,-4.50927298661
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
