0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12.173500061,-11.6612548828,-11.1490106583,-10.63676548,-10.1245203018,-9.61227607727,-9.10003089905,-8.58778572083,-8.0755405426,-7.56329631805,-7.05105113983,-6.53880643845,-6.02656173706,-5.51431655884,-5.00207185745,-4.48982667923,-3.97758197784,-3.46533703804,-2.95309209824,-2.44084739685,-1.92860245705,-1.41635751724,-0.904112696648,-0.391867816448,0.120377063751,0.632621943951,1.14486682415,1.65711164474,2.16935658455,2.68160152435,3.19384622574,3.70609116554,4.21833610535,4.73058080673,5.24282598495,5.75507068634,6.26731586456,6.77956056595,7.29180526733,7.80405044556,8.31629562378,8.82853984833,9.34078502655,9.85303020477,10.3652744293,10.8775196075,11.3897647858,11.9020090103,12.4142541885,12.9264993668
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
