0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-11.3975000381,-10.9179077148,-10.4383163452,-9.95872497559,-9.47913265228,-8.99954032898,-8.51994895935,-8.04035758972,-7.56076526642,-7.08117341995,-6.60158157349,-6.12198972702,-5.64239788055,-5.16280603409,-4.68321418762,-4.20362234116,-3.72403049469,-3.24443864822,-2.76484680176,-2.28525495529,-1.80566310883,-1.32607126236,-0.846479415894,-0.366887569427,0.112704277039,0.592296123505,1.07188796997,1.55147981644,2.0310716629,2.51066350937,2.99025535583,3.4698472023,3.94943904877,4.42903089523,4.9086227417,5.38821458817,5.86780643463,6.3473982811,6.82699012756,7.30658197403,7.7861738205,8.2657661438,8.74535751343,9.22494888306,9.70454120636,10.1841335297,10.6637248993,11.1433162689,11.6229085922,12.1025009155
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
