MaxMod,WheelNo,WheelID,Outputfactor [MU/Gy],BM3/SMC1,BM1/SMC1,SMC1/SMC2,SMC1io,SMC1ud,SMC1lr,SMC2io,SMC2ud,SMC2lr,,,,,,,,,,,,
27.6,701,82928001,#NAME?,#NAME?,#NAME?,#NAME?,1.3103-0.0092178*a^1+0.000027256*a^2,1.5944-0.0057842*a^1+0.000023741*a^2,0.85622+0.0014711*a^1-0.0000082335*a^2,1.1427-0.0078179*a^1+0.000022512*a^2,1.4102-0.0043238*a^1+0.000018251*a^2,0.87474+0.0012384*a^1-0.0000068895*a^2
25.5,702,82924001,6796240-27811*a+410.29*a^2,0.22248+0.00056922*a^1-0.000003794*a^2,0.55449+0.0018487*a^1-0.0000098068*a^2,2.6071+0.00022843*a^1-0.0000016068*a^2,1.2855-0.0083966*a^1+0.00002232*a^2,1.3926-0.0016021*a^1+0.0000031497*a^2,0.9481-0.00039837*a^1+0.00000092188*a^2,1.1365-0.0073991*a^1+0.00001976*a^2,1.26-0.0011778*a^1+0.0000026467*a^2,0.95236-0.00034736*a^1+0.00000083521*a^2
21.7,703,82920001,4385150+6525*a+213.46*a^2,0.24748+0.0002306*a^1-0.0000018804*a^2,0.62645+0.00077723*a^1-0.000003616*a^2,2.6118-0.00002782*a^1+0.00000036674*a^2,1.3486-0.0092365*a^1+0.000024845*a^2,1.3565-0.0015602*a^1+0.0000064863*a^2,0.93161-0.00054693*a^1+0.0000039827*a^2,1.1816-0.0079783*a^1+0.000021432*a^2,1.2277-0.0010708*a^1+0.0000049924*a^2,0.94242-0.00052733*a^1+0.000003622*a^2
17.1,704,82916001,2979140+22268*a+95.74*a^2,0.26415+0.000015499*a^1-0.00000041598*a^2,0.66766+0.00024082*a^1+0.00000021288*a^2,2.607-0.00000087358*a^1+0.00000031344*a^2,1.3768-0.0096962*a^1+0.000027106*a^2,1.3202-0.00076579*a^1+0.0000020725*a^2,0.89033+0.00027854*a^1-0.00000040199*a^2,1.2082-0.0084099*a^1+0.000023494*a^2,1.1931-0.00032686*a^1+0.0000009498*a^2,0.90487+0.00022602*a^1-0.00000036272*a^2
12.6,705,82912001,2443380+21594*a+67.55*a^2,0.26905+0.00001755*a^1-0.00000021488*a^2,0.67827+0.00028576*a^1+0.00000059692*a^2,2.6009+0.000070413*a^1+0.000000049995*a^2,1.3853-0.0097747*a^1+0.000027307*a^2,1.3234-0.0008288*a^1+0.0000024504*a^2,0.87698+0.00042261*a^1-0.00000088545*a^2,1.2167-0.0084986*a^1+0.000023742*a^2,1.1961-0.00038485*a^1+0.0000012898*a^2,0.89354+0.00033865*a^1-0.00000072353*a^2
8.4,706,82908001,1823350+21745*a+38.92*a^2,0.2702+0.000053453*a^1-0.00000022224*a^2,0.69329+0.00017331*a^1+0.0000015457*a^2,2.6078-0.00006113*a^1+0.00000056353*a^2,1.3939-0.0098608*a^1+0.000027552*a^2,1.304-0.00045828*a^1+0.00000083518*a^2,0.90197-0.000024048*a^1+0.0000010602*a^2,1.2243-0.0085834*a^1+0.000023993*a^2,1.1803-0.000087843*a^1,0.91552-0.000058377*a^1+0.0000010138*a^2
