,R11v2,R14v3,R17v2,R20v3,R23v3,R26v2,R29v2,R32v3,R35v1
0,0.04481014595299948,0.014940775367737788,0.007367873327362185,0.0031354858424365007,-0.00012563949687404317,0.00024929824821274177,-0.0034687124595764625,-0.005443682773363215,-0.007522097573618282
1,0.7003645617519725,0.8544066484032715,0.8851506631105535,0.8997028156460256,0.958525497817329,0.9513917999620434,0.9634931830768821,0.9496178118287402,0.9194396932456502
