MaxMod,WheelNo,WheelID,Outputfactor [MU/Gy],BM3/SMC1,BM1/SMC1,SMC1/SMC2,SMC1io,SMC1ud,SMC1lr,SMC2io,SMC2ud,SMC2lr,,,,,,,,,,,,
21.9,511,82321001,#NAME?,#NAME?,#NAME?,5.2883-0.045309*a^1+0.00023984*a^2-0.00000038113*a^3,1.0053-0.0063645*a^1+0.000016489*a^2,1.1568+0.0014769*a^1-0.0000089252*a^2,0.42581+0.007112*a^1-0.000025729*a^2,0.82086-0.0047074*a^1+0.00001159*a^2,1.2548-0.001104*a^1+0.00000059777*a^2,0.72099+0.0032547*a^1-0.000012819*a^2
19.4,502,82320001,17774200-174671*a+911.0042*a^2,0.086747+0.0026328*a^1-0.000010993*a^2,0.088242+0.008782*a^1-0.000033794*a^2,2.4902+0.0019967*a^1-0.0000085874*a^2,0.87565-0.0044933*a^1+0.0000097946*a^2,1.1423+0.0010493*a^1-0.0000058073*a^2,0.87837+0.00044979*a^1-0.0000019017*a^2,0.75852-0.0037527*a^1+0.000008027*a^2,1.1905-0.00079611*a^1+0.0000011137*a^2,0.88328+0.00053309*a^1-0.0000022589*a^2
17,503,82316001,6347340-11966*a+250.1215*a^2,0.2319+0.00051935*a^1-0.0000025935*a^2,0.52804+0.0022969*a^1-0.0000079387*a^2,2.5815+0.00043235*a^1-0.0000019308*a^2,0.85143-0.0040991*a^1+0.0000082337*a^2,1.2316-0.00041031*a^1+0.000000093162*a^2,0.90712-0.000068922*a^1+0.00000022955*a^2,0.74633-0.0035313*a^1+0.0000070878*a^2,1.1375-0.00022495*a^1-0.00000015486*a^2,0.92385-0.00015754*a^1+0.0000005156*a^2
12.6,504,82312001,3935510+13748*a+111.9028*a^2,0.25559+0.00022646*a^1-0.0000011694*a^2,0.61957+0.0010804*a^1-0.0000024578*a^2,2.5952+0.00016831*a^1-0.00000076335*a^2,0.85543-0.0041389*a^1+0.0000083035*a^2,1.2221-0.00029782*a^1-0.00000013448*a^2,0.94891-0.00065309*a^1+0.0000021021*a^2,0.75117-0.003582*a^1+0.000007197*a^2,1.1284-0.00011788*a^1-0.00000037129*a^2,0.96316-0.00070245*a^1+0.0000022417*a^2
8.4,505,82308001,3007650+16113*a+69.1917*a^2,0.26197+0.0001784*a^1-0.0000007971*a^2,0.62753+0.0010566*a^1-0.0000016972*a^2,2.6157-0.0001329*a^1+0.00000029637*a^2,0.85624-0.0041388*a^1+0.0000082596*a^2,1.2439-0.00054715*a^1+0.00000061971*a^2,0.86296+0.00041426*a^1-0.0000012514*a^2,0.74929-0.0035471*a^1+0.0000070432*a^2,1.1435-0.00028118*a^1+0.00000010014*a^2,0.8755+0.00039215*a^1-0.0000012151*a^2
